timestamp,internal_temp_c,external_temp_c,battery_voltage_v,battery_current_a,battery_soc_percentage,battery_capacity_ah,power_load_kw,energy_loss_percent,estimated_takeoff_consumption_kw,tank_pressure_bar,structural_integrity,critical_modules_status,telemetry_link_status,is_anomaly
2026-03-25 22:25:42.147255,19.37092639531741,20.290828605800574,46.29490683809432,95.93979462488521,72.97959783768805,96.60389381229493,9.239102875490206,4.736722138620307,178.64891785720334,144.9510195586211,1,1,1,False
2026-03-25 22:26:42.147255,25.548841837671716,15.654324584946817,47.39361341179304,85.36089659541705,87.6827417700355,93.33573181807729,11.096499449722085,5.356649688609732,52.611490922026604,128.20828100373504,1,1,1,False
2026-03-25 22:27:42.147255,19.918597037340927,9.494021000742295,46.777367976417985,114.2657443260139,73.76690217360387,93.5662100908414,15.103526659998385,5.8283127817479485,176.92246627277677,131.820044368534,1,1,1,False
2026-03-25 22:28:42.147255,20.03501466550633,15.169481416657888,51.208320993557344,27.059198889257132,82.23600201691823,83.38537136189015,10.117725769626285,3.0076702631949797,141.17825008555957,98.2203146141157,1,1,1,False
2026-03-25 22:29:42.147255,18.197169261429366,-3.1160870208944407,48.90815305890043,99.10877496614995,93.83191591814392,106.49001814018496,8.0878228487188,7.680912768690854,168.5414586809179,101.3617711969755,1,1,1,False
2026-03-25 22:30:42.147255,33.161027409197274,-0.9992320415160325,49.55576035949044,41.489461903265685,86.2302904692371,114.07316575146493,17.245636593686648,7.952527450232747,111.43810115788794,107.93374609979267,1,1,1,False
2026-03-25 22:31:42.147255,28.174824904040523,8.798450145459594,49.52161185945017,119.16738451521113,73.59286616273855,96.71279963306722,12.599977837437528,6.729860604355823,169.9413972469117,114.48029902451034,1,1,1,False
2026-03-25 22:32:42.147255,19.88702822758455,-1.267073877016069,49.51350157827364,72.43543154892508,70.55529060598681,87.00760928733352,18.02462493502489,7.274204066432867,171.8946045927544,113.49680528124921,1,1,1,False
2026-03-25 22:33:42.147255,20.992540067006363,15.132564166673813,47.832027012594,115.38812369784168,65.98229762116534,104.38617156255032,7.982204442397012,7.342016409485448,101.5891834769935,134.13833019788942,1,1,1,False
2026-03-25 22:34:42.147255,29.83411312126556,29.16571046915697,50.28473971882157,106.49558700687334,75.58954359507588,96.45284255747146,12.291835770335453,7.72122994151167,72.0752996230187,107.01058702134812,1,1,1,False
2026-03-25 22:35:42.147255,21.089455311476353,1.8390036271835166,50.961654290749124,67.32984985252344,75.7129496741196,111.96239016721543,19.16610696189705,3.4898497747947816,52.71980835511992,125.71056771569246,1,1,1,False
2026-03-25 22:36:42.147255,18.500526688258038,17.27424660162857,49.1359588081948,34.20003173187615,60.91452887328504,92.23952833681888,24.299731981141555,3.3098231805060214,128.9687683336134,104.62743133174328,1,1,1,False
2026-03-25 22:37:42.147255,28.395946395466453,16.16092824171001,48.22962076919208,70.52390185960945,85.58934085499126,92.98080052354689,11.856878201580628,3.7253314175655863,173.21397323526543,100.04125724099833,1,1,0,True
2026-03-25 22:38:42.147255,34.3780672844846,5.744886825368951,48.03648140938809,37.31064811699048,78.02464188185886,86.63241564186353,19.2495091143315,3.9458528687090375,91.92056813901578,123.38556185806341,1,1,1,False
2026-03-25 22:39:42.147255,24.710755685649737,27.74803444899321,46.29462855124564,60.10289547184128,87.79796095661736,107.63356114908416,24.233116825709022,3.3996679204784086,175.16583085198204,106.97175345477768,1,1,1,False
2026-03-25 22:40:42.147255,18.346630279043374,11.345278275319856,50.033547830928505,33.735521786783856,65.35160005703429,97.49025072011361,22.319223038600448,5.870578165885608,141.48404161918543,133.77709933476342,1,1,1,False
2026-03-25 22:41:42.147255,29.775683498982012,20.01410162218483,48.496271836394456,116.48702570480589,60.10663753159533,111.99341384848128,12.391032518980529,5.233799631410901,82.98892291810486,108.42660222777275,1,1,1,False
2026-03-25 22:42:42.147255,25.421795148865336,-3.438211018074662,46.614525719543444,111.42701613717551,87.93832997196438,98.41926098035701,20.073268001743482,3.5384454028703347,166.99902824403404,116.32540897998723,1,1,1,False
2026-03-25 22:43:42.147255,33.11897883312298,8.593566511886344,51.43313229812841,33.087662626824965,65.11307209119418,98.07197106139836,11.174189252143115,2.7454167481689282,172.33219685986717,117.80399971143973,1,1,1,False
2026-03-25 22:44:42.147255,23.847606477139568,16.016977592471996,46.07717400053741,95.71683855655185,74.93320188727398,88.27624995322097,19.40997748998274,7.309063624981007,169.09906455707517,114.01386395692494,1,1,1,False
2026-03-25 22:45:42.147255,20.02970574684825,26.07952489584168,47.91806707555047,37.03016820613249,75.01601684039686,99.03095844762328,18.00061500924751,5.052171127776958,178.21214052307255,141.93225670580148,1,1,1,False
2026-03-25 22:46:42.147255,24.399883599693958,10.05532122488456,46.74231710942382,41.36151602008836,67.53275565111906,85.25568009266101,12.459065047372269,2.6060802620066914,176.69478623678785,122.80316501405211,1,1,1,False
2026-03-25 22:47:42.147255,23.25456622531431,16.350273885613742,48.079734938737936,54.464664834215405,61.94406928170332,85.56915627869921,17.94554005162793,5.6588201833714535,95.66134346022974,102.77726576555801,1,1,1,False
2026-03-25 22:48:42.147255,23.843816394525597,22.11843649454223,46.63729415837324,103.13046570581083,76.77008219077686,105.49142038671509,23.406111810240855,4.895887598222874,179.13020439531124,109.5487796768405,1,1,1,False
2026-03-25 22:49:42.147255,31.61509963101067,7.992802507129868,51.73880994635476,85.30173516799158,75.06644858389109,107.04350559862438,14.070089768399534,2.7703625844293702,55.45970410140299,98.72734154324336,1,1,1,False
2026-03-25 22:50:42.147255,22.337181470894123,16.36978040201528,51.84313024784608,115.67814677172488,83.58768082246051,92.78781746033088,16.800491371142794,4.864703341308049,157.95046898973152,98.51046311157006,1,1,1,False
2026-03-25 22:51:42.147255,21.199082595841453,-1.9667249553903026,50.03255512433131,98.86512306856633,88.76759605478281,89.07657171811692,10.27393093784842,5.1143171502910025,54.97067589356416,142.83209214003853,1,1,1,False
2026-03-25 22:52:42.147255,22.289555677418797,16.173945816406142,49.256931318398735,34.728639520914975,83.72606759982837,108.42253827717498,14.248496934936325,4.857035554540699,45.26211566026649,100.87522115364787,1,1,1,False
2026-03-25 22:53:42.147255,34.10801875136188,18.179413594496744,50.40184047932468,72.68330119980811,73.02003817250053,109.72793307871487,6.471252878286398,3.498426358708852,95.33644022874944,134.3219286767465,1,1,1,False
2026-03-25 22:54:42.147255,21.7857365279009,15.273640709128994,47.22226016243787,36.58554963421294,92.93279522109134,100.61740621190566,19.070346872533108,3.3934657353834283,120.52089036230811,137.7105911561368,1,1,1,False
2026-03-25 22:55:42.147255,21.116587324267826,17.27386289957935,49.0949121796498,73.9257499302188,78.68896388679546,87.83377202099389,11.021914826014754,4.641884681824551,136.54861662026627,99.70973810038655,1,1,1,False
2026-03-25 22:56:42.147255,33.37204619992168,13.919679714095349,47.53035727343877,30.850002544939763,63.25899949361874,85.89964172630187,21.260820216252274,3.228402141861533,145.4323548273554,144.00614285347928,1,1,1,False
2026-03-25 22:57:42.147255,22.400514228048888,-4.204265607258443,47.36106751229303,20.771149307539133,77.70614934773634,91.12355416594704,12.70851718408496,6.3699809327972865,137.40750581295185,106.06252778313096,1,1,1,False
2026-03-25 22:58:42.147255,18.768296735117865,28.96446706681502,48.75662279220307,31.968667629387774,65.60891038015728,80.99288595030261,10.238483163643084,3.8947124844072443,162.81166119984826,127.67952229164388,1,1,1,False
2026-03-25 22:59:42.147255,19.834649557970447,24.707060720008684,46.24715564051453,104.21773734349924,88.02694573585937,94.1368435235348,14.521501903763676,6.269610528357076,91.40191642563272,112.23132737133896,1,1,1,False
2026-03-25 23:00:42.147255,30.695811350932033,16.11569805036975,47.98750005604476,21.15264865844854,95.70306172280951,103.83807824323482,17.627572964014668,7.9044059067851205,175.28161307165138,98.53836177666251,1,1,1,False
2026-03-25 23:01:42.147255,34.42888533927777,25.31657904066977,47.16055129562886,79.30686687703898,74.29404571897625,84.70978102190155,21.825390265040216,3.8511718933448122,45.20660342711255,117.59112573308964,1,1,1,False
2026-03-25 23:02:42.147255,25.876612450882828,4.077232644865564,50.794267781283835,42.2139155710899,69.05877794012954,90.68255172870136,18.972431678328483,7.012438479855948,54.74901331130793,175.69722847492665,1,1,1,True
2026-03-25 23:03:42.147255,30.14902857326702,24.716318394861222,49.61671862384224,70.41201501902063,86.43781638730212,86.14318416541403,21.43423619120834,6.834250571321585,126.72191370859922,133.1069787792714,1,1,1,False
2026-03-25 23:04:42.147255,18.239484674191402,22.054985253075188,50.77370185371015,28.525316972987476,76.87030787240366,99.29037403194079,21.359703622359078,5.395017594727926,134.31554870373236,136.5281162379957,1,1,1,False
2026-03-25 23:05:42.147255,33.10771227868936,29.603930977427048,46.2083364865933,111.0428975246129,94.04585326601772,91.52370421674308,10.916461761688028,5.1420296607619,131.99507234594466,134.32310938123956,1,1,1,False
2026-03-25 23:06:42.147255,31.873272176578787,9.097884880669756,49.59940323059713,89.69140354878289,96.96722541980779,100.71150361510632,7.711206017642116,3.832651891543139,83.61666622803693,112.49253214207431,1,1,1,False
2026-03-25 23:07:42.147255,18.07928961556038,4.745078046909407,50.50978857518626,42.69852633767528,69.28281979966061,115.61436303615721,20.642856596932205,4.234772490981021,146.4691964909863,131.38727731044847,1,1,1,False
2026-03-25 23:08:42.147255,30.732660001078376,-4.7016855227352075,49.98464654250113,110.90251564025209,82.38681348628776,94.86169518965087,24.58510235624307,3.333566436350699,130.10981511947645,130.06651002441254,1,1,1,False
2026-03-25 23:09:42.147255,33.42086921191425,3.3590727891192884,49.64720129845243,60.73583754917577,82.22772855651547,84.42728115115588,12.044849963908401,4.598881541469926,68.58798919632154,96.77105164111394,1,1,1,False
2026-03-25 23:10:42.147255,18.421719823783935,29.98875904912058,47.52263723574746,34.044168593704875,63.219245027380445,100.10839032760302,24.848709745842598,6.073428142700596,148.81466983001522,127.90758209157167,1,1,1,False
2026-03-25 23:11:42.147255,25.974395584348986,25.436393683813282,47.75022821970919,63.605664446197245,73.33544448968618,81.78334491524569,12.314304327458439,3.275773319644248,65.2641730104404,140.5127437874541,1,1,1,False
2026-03-25 23:12:42.147255,32.4627854086305,-4.871964749847335,50.83385497500875,29.9104556413796,94.95157544682661,118.40560984966072,11.452230309387916,4.69981120239075,156.30003461099906,118.05919193641056,1,1,1,False
2026-03-25 23:13:42.147255,27.834987269985156,25.835259327932096,46.64054316309097,74.8366392532699,72.2265915279556,81.00354425742788,10.974464809896912,2.024813649669974,124.0644722185803,138.22925449488477,1,1,1,False
2026-03-25 23:14:42.147255,19.419030413262547,24.685026316218526,48.24332272486133,81.86544071821905,70.43006417181681,95.75442068155348,17.9359741122098,4.936195740581383,172.10011853490505,127.64284670892062,1,1,1,False
2026-03-25 23:15:42.147255,26.157776381395934,0.18633566956233505,50.86275548025267,26.0066330991179,64.06144493996474,106.63483497857355,11.340752428237842,2.967030120383887,54.52993492845557,110.65146163879237,1,1,1,False
2026-03-25 23:16:42.147255,28.115429451797738,19.693922773693927,49.743707534858736,76.1977335234485,86.2697086971121,98.18880409427396,15.811204929159874,4.439489228511771,105.84426916750385,129.05870615311505,1,1,1,False
2026-03-25 23:17:42.147255,31.495043798909364,21.5805835305625,51.977789408767144,45.973300371722004,13.660262044129421,117.47310785854515,16.612238012091325,3.576459865063552,87.51765763424532,132.44946422313032,1,1,1,True
2026-03-25 23:18:42.147255,33.145446884819656,16.002253400645742,48.20273148767583,35.753440674543064,75.69276664993414,84.6587913238161,17.55033444371613,5.591846434819096,89.66876156624542,104.71483256940503,1,1,1,False
2026-03-25 23:19:42.147255,29.05821131662234,17.450791360396046,51.75686688466114,94.2578976065651,85.99605583577548,83.26857850533605,7.504268518540005,7.231620934548712,134.0562541180719,127.40786185116602,1,1,1,False
2026-03-25 23:20:42.147255,25.13308824375625,6.811623887436427,46.15797987215785,45.84868828556418,65.25924039707961,100.32923001062493,7.350092829995845,2.7066774163991116,114.89316387444242,136.3115875758655,1,1,1,False
2026-03-25 23:21:42.147255,23.332717349282802,20.653682235072885,49.31302872724684,117.81822249978053,68.46517042163455,87.59832290098636,11.608683400888415,5.211713136591005,113.26257162612096,105.28714699387774,1,1,1,False
2026-03-25 23:22:42.147255,34.29250409809205,4.50272836585324,47.774439421149694,80.96072224717267,70.40679873118341,104.82057791795779,7.255186823218853,2.7799220902811417,78.35240861862843,131.92196219421928,1,1,1,False
2026-03-25 23:23:42.147255,21.17334021803313,-3.3586222010391276,46.94483523424719,119.69730447990096,97.68885023550192,116.34077633052107,13.717365419777572,2.2572141276489597,135.98016394950048,103.10094735390814,1,1,1,False
2026-03-25 23:24:42.147255,31.556144131788475,-3.0395007417535447,47.242893441665714,47.173544551423404,66.56878104122056,116.68258320533863,6.610313926230333,4.59123500964207,79.49022572989756,113.2582936267886,1,1,1,False
2026-03-25 23:25:42.147255,34.52342139423362,20.23966477351793,50.473060878198545,67.29842233936469,8.046702297146267,107.80236987819,5.871189481128683,2.5342978830512264,174.75941682737485,101.82305018707765,1,1,1,True
2026-03-25 23:26:42.147255,22.423376421218364,3.701864689199656,48.360829923786696,29.01907365516297,69.10927057262231,106.70020949632442,10.701768457905981,7.045859091875838,131.07641875811925,119.43603744471501,1,1,1,False
2026-03-25 23:27:42.147255,31.850425853730627,21.32797463392101,50.61497897307024,56.436971881931456,88.41767245134348,115.87340940190555,19.06841032126835,2.034595571633565,147.67536368912772,98.79742111276992,1,1,1,False
2026-03-25 23:28:42.147255,23.80152448395645,29.678186094004516,49.36972113515802,100.79661181669302,86.57440093722599,94.3827388741514,11.938729149076554,5.137592076117375,94.35914838740393,113.11127116953234,1,1,1,False
2026-03-25 23:29:42.147255,22.615785063370453,14.413608037218214,47.21467877036952,41.73415683323613,89.0751493773022,88.83436070699369,20.447354289140254,2.365610353495293,68.16560742740197,132.8635142311097,1,1,1,False
2026-03-25 23:30:42.147255,29.154926639604476,23.153758021773776,49.24731418752884,62.558451992935055,84.18028212321876,98.30363936977537,17.828930309388724,4.375888422423035,104.97449657965751,129.7954222468336,1,1,1,False
2026-03-25 23:31:42.147255,19.745658814040834,1.86096880148175,50.4499123151592,32.128909596904094,80.00231353322394,114.7703547639105,15.921190282182193,2.1253066866815145,174.71704514100588,143.29199603954677,1,1,1,False
2026-03-25 23:32:42.147255,31.983199724017247,25.090265086644198,46.33499741990089,68.32360992184759,94.3445598637435,104.29274904003152,21.41576516682123,2.4829418504902674,155.06794628216738,110.29356860925631,1,1,1,False
2026-03-25 23:33:42.147255,27.399646498242156,28.435025692293692,50.05601436976609,90.95768592206683,94.75523626558832,118.92668562241137,5.848748375715418,3.4009464025856904,140.9447567600967,105.68641401292093,0,1,1,True
2026-03-25 23:34:42.147255,18.79018983233117,7.588230906250402,47.475773434383306,110.69718285478288,91.50001824522136,109.67960164375742,24.695687038363964,2.548455300472269,86.8551172113813,135.8461339535218,1,1,1,False
2026-03-25 23:35:42.147255,21.109429534898688,27.7775138505692,51.73971021509366,110.47071991632912,69.18079502881704,84.11391632119957,13.706380625327395,2.2702084912415312,132.05010267212657,140.63966101073933,1,1,1,False
2026-03-25 23:36:42.147255,31.483255288297066,9.119055485764635,46.819888723971204,75.99981781786585,90.46769679853222,86.99322600275949,21.69633847093083,7.245741311029189,137.66765473953157,124.69046450718695,1,1,1,False
2026-03-25 23:37:42.147255,31.944272447518397,7.555459314988466,49.030430471038464,53.47422069934601,78.09285980597323,117.28780553254008,19.871261256865473,6.398938768733906,47.66834065231524,120.60814509510494,1,1,1,False
2026-03-25 23:38:42.147255,22.94312377221668,1.2372490989648224,48.983744893283536,60.39960800864003,63.78685310632869,86.08717161395553,13.259175533466188,5.053202330063394,79.46172854857846,144.59316837326273,1,1,1,False
2026-03-25 23:39:42.147255,20.783852232441202,23.01613658190673,50.63105438761852,68.58015834269379,65.76229993714698,93.41989172004682,12.608321044878588,5.004168123349628,164.07631924315496,102.6921777366618,1,1,1,False
2026-03-25 23:40:42.147255,29.55871141879959,25.2367421217381,47.73551666492873,77.66017553548126,81.06695995975598,88.15070168254884,7.366259322690265,6.200928595169095,141.5708578786697,101.22951806145595,1,1,1,False
2026-03-25 23:41:42.147255,28.552084460199417,3.6774278616656133,50.08826124828994,29.067540757669224,68.91322198412257,86.95529603544153,9.907676392017564,5.991737880064269,71.77783900503637,102.38255079049019,1,1,1,False
2026-03-25 23:42:42.147255,31.53732957300486,12.948790673221588,51.57186685794429,55.8725333415454,12.823971606634274,101.90901601098352,21.919428251678102,5.967066170747379,57.096287560291586,132.81555661053142,1,1,1,True
2026-03-25 23:43:42.147255,22.779420556685196,1.9923490786744162,49.64433872383064,110.5314046121021,93.08615593540151,110.96184926716992,15.44984368495913,3.3803946354138814,125.13053742686186,137.15991210189358,1,1,1,False
2026-03-25 23:44:42.147255,27.190333462016206,-3.209763498792544,48.89638861242942,21.534500044433006,70.65828527306783,97.95374374499644,23.864195719562524,7.193098370834807,81.52408340562059,108.7921689610937,1,1,1,False
2026-03-25 23:45:42.147255,21.115822946949116,10.164637959399162,51.067144605650284,102.11949710210834,90.42435881875869,91.22406427327253,16.443834192248147,4.617571652969034,160.80965418158428,112.5116284661136,1,1,1,False
2026-03-25 23:46:42.147255,26.76217418202679,-0.8458411195266287,50.52886740335319,59.23024403622131,93.91229934771235,119.4398595968697,17.463335062336057,3.5358068682723203,115.87406506541694,129.9191919445097,1,1,1,False
2026-03-25 23:47:42.147255,21.665351212049263,23.52981907014778,46.55065148299649,44.07325428018533,65.77578453854423,85.15177534431251,21.923208331879508,5.575869634585302,51.95341337183897,98.69300070628627,1,1,1,False
2026-03-25 23:48:42.147255,32.73939588963836,-3.423549459269726,50.60337967472058,94.42040115218711,97.08096592726832,103.92355628861523,13.763681050335926,7.7720890649175445,114.36684947363865,114.5124872926607,1,1,1,False
2026-03-25 23:49:42.147255,23.253353378927855,12.479879458153409,49.543371180266945,110.80527716462522,84.6915776116034,94.10190266627973,21.53927479538722,7.919802382098869,64.92248356512974,130.92180478021535,1,1,1,False
2026-03-25 23:50:42.147255,19.559087099648494,21.754132360430248,51.01037991939226,51.42431659213395,68.97844963601796,95.6236253065698,14.85160300262611,3.025610234738057,85.00170062907287,119.52858959817351,1,1,1,False
2026-03-25 23:51:42.147255,30.726291460744804,2.6066518803588536,46.473642632300624,64.0972390557104,80.53794697895546,105.8081313432227,17.100787148982597,5.298697477144534,55.21750743991183,129.21326723002892,1,1,1,False
2026-03-25 23:52:42.147255,29.014667132851255,2.3545364257375656,49.42647575818044,55.44366478387763,98.26774612609182,89.33090430898217,12.25228318686793,6.9323235074655685,141.5662784801053,115.97385799793796,1,1,1,False
2026-03-25 23:53:42.147255,20.285491153373215,-4.068886325700972,46.31658482609822,28.06458200563179,97.02007942620406,91.52086117922534,14.277012112750228,7.104819774567891,59.86922068884185,99.37436518440916,1,1,1,False
2026-03-25 23:54:42.147255,20.443905216470466,3.8662765598141764,49.44762993429587,96.06813945719595,74.88389269214488,116.34693730657389,5.4619413914919335,4.367620270658724,173.87779977482273,102.9094084484711,1,1,0,True
2026-03-25 23:55:42.147255,24.53413387398627,12.921062182682292,48.921395537979905,54.955394339736486,86.3193441803797,108.0205394995765,12.78431885687748,7.727899185468429,98.32231064160516,109.6112119945535,1,1,1,False
2026-03-25 23:56:42.147255,18.25275524606469,29.510390533793895,51.92046123019941,22.541079213442753,81.00442934912613,86.26395358693435,20.974213198523774,4.380636800235097,138.33490922056976,128.19257230177072,1,1,1,False
2026-03-25 23:57:42.147255,29.105109792923933,27.571156810773793,47.60833061999315,103.67371117593746,71.5614309535251,106.39563960267024,24.470405561810228,3.3146840147112018,108.69607447603012,100.53645220610385,1,1,1,False
2026-03-25 23:58:42.147255,27.574458549631217,8.467027503368564,48.37984743873406,110.6074718569297,80.90065581694041,84.98415602271496,8.178657654089964,7.739445502610226,102.58452938500179,133.60215794731366,1,1,1,False
2026-03-25 23:59:42.147255,25.184991324853307,-3.4189191328425297,47.50938919245595,47.749404496168395,73.57127918741507,104.13341110868973,17.55877757105759,5.565528725898982,159.95093372513506,95.75383533985024,1,1,1,False
2026-03-26 00:00:42.147255,65.3218638703073,24.434778049171317,48.728760067488494,51.62860176712688,81.7468288292041,98.23876057540463,22.81197972746775,3.8033938664486895,171.21606350682674,132.69767219918418,1,1,1,True
2026-03-26 00:01:42.147255,28.004469722600838,21.95793821651506,49.981091171831686,70.65522414472579,91.06122243309208,90.12489807633497,16.787720718760717,4.347031456289752,56.288088509191724,106.27940107992133,1,1,1,False
2026-03-26 00:02:42.147255,26.459711742664027,0.6113680089330149,49.58147089035828,81.82408657632585,89.25498801281046,100.99040235896236,11.483070285594724,4.8759727968376385,114.32975457366811,132.5439226134688,1,1,1,False
2026-03-26 00:03:42.147255,33.35967411644487,2.9508398121803747,48.07981866487364,52.89541470845716,84.6016460982346,110.36019567423307,13.140161011984068,6.520029834535833,118.22899090411975,122.05355941730068,1,1,1,False
2026-03-26 00:04:42.147255,31.849780236158953,27.946094071288954,50.13159921966614,26.101052212320724,87.28778409529696,107.1954716010288,13.697550497086151,2.7244351137963925,176.6709527227564,142.12104110610431,1,1,1,False
2026-03-26 00:05:42.147255,20.30534827324052,-1.1328739678371802,50.90816937193564,72.65269797699,75.57618792028191,116.31458427897174,23.063855231463315,3.063915006848522,125.10896405167016,135.1321989913911,1,1,1,False
2026-03-26 00:06:42.147255,26.527553229714627,12.841281553119206,49.58743194920712,93.09128110688151,61.84773674752083,99.04339170806426,24.932996458894298,3.9861608457675195,69.97139839369032,112.47735784546727,1,1,1,False
2026-03-26 00:07:42.147255,21.527068548490522,15.245883935833149,51.08250617723946,115.88246328419152,65.52662720697448,105.96360153883859,21.906665209263412,7.46709676296291,79.04787217149718,144.09815062921558,1,1,1,False
2026-03-26 00:08:42.147255,31.44073024390713,-0.006811775065781234,49.9441599486279,53.4038812475262,76.5722029547733,108.3389181217994,10.62831119885713,5.124426144703094,101.36979505617991,137.34963522261506,1,1,1,False
2026-03-26 00:09:42.147255,31.275113413760398,-1.7165514555517518,46.772742933863434,94.4104454932775,72.2520181775498,104.22496429200321,15.254840744744225,6.059474099349715,126.472355582536,138.66555124482454,1,1,1,False
2026-03-26 00:10:42.147255,34.814387199827785,3.4362744439651607,51.608136041627404,55.236745647430546,80.92430151028422,97.53664544358455,16.861600992534935,2.7989018650418958,141.26258247294564,136.39647928851997,1,1,1,False
2026-03-26 00:11:42.147255,30.96680189157493,10.533820621013803,48.964565864114626,90.11109256311687,69.78236477404562,101.58681809567418,13.909147515427506,3.75102865488795,109.35978416814645,108.7492713058705,1,1,1,False
2026-03-26 00:12:42.147255,34.56002667698654,23.656504956212075,49.63334468321544,51.354835277982595,66.12260903106974,113.18393846211512,24.719019948763165,2.1620809528255185,154.70080882182052,143.5337225116742,1,1,1,False
2026-03-26 00:13:42.147255,33.75724419995257,7.667178683315212,48.09364782976482,35.58007276490109,96.83708977885868,83.66109452046383,5.07217055775498,5.504930988588874,98.88379822690209,141.0714296073205,1,0,1,True
2026-03-26 00:14:42.147255,18.489669066871826,1.8762133644450545,49.14846625806549,93.20507799122375,91.70383265740873,101.85038819908195,15.04391945017315,7.394387172286292,178.71705822512064,139.09382031910198,1,1,1,False
2026-03-26 00:15:42.147255,24.834493907287577,20.315112090242213,49.465913006123216,77.94241681832541,81.69975252355474,83.4506223833482,22.517795738426493,5.330139416453845,164.17743756455224,131.31139134508624,1,1,1,False
2026-03-26 00:16:42.147255,19.01341732462051,6.305148143811385,51.1239890415117,27.99745775521191,66.83387955766389,112.45993621955796,21.35888455885224,5.792956704998937,172.33492633207632,106.40500915496177,1,1,1,False
2026-03-26 00:17:42.147255,32.92091161210267,10.091634520566931,50.9877295617226,63.834634199252584,79.00481917654372,104.28175453520855,8.244142151251012,5.873419945243621,112.80222918391367,95.38061016758223,1,1,1,False
